run_id,issue_key,sub_question,left,right,winner,positional_inconsistent,ab_winner_side,ba_winner_side,judge_model,judge_temperature,judged_at,winner_actionability,inconsistent_actionability,winner_completeness,inconsistent_completeness,winner_project_specificity,inconsistent_project_specificity,winner_granularity,inconsistent_granularity,winner_clarity,inconsistent_clarity
20260814T033139Z,PIG-792,SQ2,vanilla,full_rag,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:24:19.397931+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-795,SQ2,vanilla,full_rag,,True,vanilla,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:18:07.577684+00:00,full_rag,False,vanilla,False,full_rag,False,vanilla,False,,True
20260814T033139Z,PIG-820,SQ2,vanilla,full_rag,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:23:33.214361+00:00,vanilla,False,vanilla,False,vanilla,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-830,SQ2,vanilla,full_rag,,True,vanilla,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:20:51.422544+00:00,vanilla,False,vanilla,False,vanilla,False,,True,,True
20260814T033139Z,PIG-832,SQ2,vanilla,full_rag,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:22:09.551595+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-868,SQ2,vanilla,full_rag,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:22:45.801506+00:00,vanilla,False,vanilla,False,vanilla,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-885,SQ2,vanilla,full_rag,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:25:00.124030+00:00,vanilla,False,,True,vanilla,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-893,SQ2,vanilla,full_rag,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:25:34.983544+00:00,vanilla,False,vanilla,False,vanilla,False,,True,vanilla,False
20260814T033139Z,PIG-907,SQ2,vanilla,full_rag,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:26:12.040384+00:00,vanilla,False,vanilla,False,vanilla,False,,True,vanilla,False
20260814T033139Z,PIG-626,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:19:38.755019+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-627,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:17:28.852940+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-692,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:12:31.910386+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-704,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:14:04.679997+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-712,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:16:15.445296+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-713,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:14:48.506485+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-732,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:16:51.389846+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-741,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:18:54.273191+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-745,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:15:37.352412+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-753,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:21:36.369744+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-781,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:20:19.675717+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-792,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:24:24.723645+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-795,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:18:13.108654+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-820,SQ3,full_rag,reference,,True,full_rag,reference,claude-sonnet-4-6,0.0,2026-08-14T04:23:39.703601+00:00,full_rag,False,,True,,True,full_rag,False,full_rag,False
20260814T033139Z,PIG-830,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:20:55.824089+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-832,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:22:14.466477+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-868,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:22:51.228827+00:00,full_rag,False,full_rag,False,,True,full_rag,False,full_rag,False
20260814T033139Z,PIG-885,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:25:05.414123+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-893,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:25:39.672554+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-907,SQ3,full_rag,reference,full_rag,False,full_rag,full_rag,claude-sonnet-4-6,0.0,2026-08-14T04:26:16.955019+00:00,full_rag,False,full_rag,False,full_rag,False,full_rag,False,full_rag,False
20260814T033139Z,PIG-626,SQ3,vanilla,reference,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:19:44.142495+00:00,vanilla,False,vanilla,False,vanilla,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-627,SQ3,vanilla,reference,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:17:34.807475+00:00,vanilla,False,vanilla,False,vanilla,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-692,SQ3,vanilla,reference,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:12:37.240634+00:00,vanilla,False,vanilla,False,vanilla,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-704,SQ3,vanilla,reference,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:14:10.824665+00:00,vanilla,False,vanilla,False,vanilla,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-712,SQ3,vanilla,reference,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:16:20.357715+00:00,vanilla,False,vanilla,False,vanilla,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-713,SQ3,vanilla,reference,,True,vanilla,reference,claude-sonnet-4-6,0.0,2026-08-14T04:14:57.275315+00:00,vanilla,False,vanilla,False,reference,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-732,SQ3,vanilla,reference,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:16:56.919482+00:00,vanilla,False,vanilla,False,vanilla,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-741,SQ3,vanilla,reference,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:18:59.801744+00:00,vanilla,False,vanilla,False,vanilla,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-745,SQ3,vanilla,reference,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:15:42.371941+00:00,vanilla,False,vanilla,False,vanilla,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-753,SQ3,vanilla,reference,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:21:42.005640+00:00,vanilla,False,vanilla,False,vanilla,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-781,SQ3,vanilla,reference,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:20:24.392054+00:00,vanilla,False,vanilla,False,,True,vanilla,False,vanilla,False
20260814T033139Z,PIG-792,SQ3,vanilla,reference,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:24:30.149511+00:00,vanilla,False,vanilla,False,vanilla,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-795,SQ3,vanilla,reference,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:18:18.636446+00:00,vanilla,False,vanilla,False,,True,vanilla,False,vanilla,False
20260814T033139Z,PIG-820,SQ3,vanilla,reference,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:23:45.484022+00:00,vanilla,False,vanilla,False,vanilla,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-830,SQ3,vanilla,reference,,True,vanilla,reference,claude-sonnet-4-6,0.0,2026-08-14T04:21:02.021213+00:00,vanilla,False,,True,,True,,True,,True
20260814T033139Z,PIG-832,SQ3,vanilla,reference,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:22:18.981631+00:00,vanilla,False,vanilla,False,vanilla,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-868,SQ3,vanilla,reference,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:22:59.934366+00:00,vanilla,False,vanilla,False,vanilla,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-885,SQ3,vanilla,reference,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:25:10.496032+00:00,vanilla,False,vanilla,False,vanilla,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-893,SQ3,vanilla,reference,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:25:44.203363+00:00,vanilla,False,vanilla,False,vanilla,False,vanilla,False,vanilla,False
20260814T033139Z,PIG-907,SQ3,vanilla,reference,vanilla,False,vanilla,vanilla,claude-sonnet-4-6,0.0,2026-08-14T04:26:22.164941+00:00,vanilla,False,vanilla,False,vanilla,False,vanilla,False,vanilla,False
